doc_id	decs_code
biblio-1003679	21030
biblio-1003679	22239
biblio-1003679	5823
biblio-1003679	15329
biblio-1003679	10554
biblio-1003679	34330
biblio-1003679	23795
biblio-1003679	10530
biblio-1003679	1860
biblio-1003679	28584
biblio-1003679	28949
biblio-1003679	13957
biblio-1003679	1382
biblio-1003679	55496
biblio-1003679	15182
biblio-1003679	34666
biblio-1004146	204
biblio-1004146	13843
biblio-1004146	33182
biblio-1004146	26402
biblio-1004146	3961
biblio-1004146	37296
biblio-1004146	7414
biblio-1004146	51896
biblio-1004146	9234
biblio-1004146	11252
biblio-1004146	13248
biblio-1004146	14190
biblio-1004233	5278
biblio-1004233	9654
biblio-1004233	6412
biblio-1004233	33182
biblio-1004233	12438
biblio-1004233	28564
biblio-1004233	9615
biblio-1004233	4907
biblio-1004233	23905
biblio-1004233	21030
biblio-1004233	9465
biblio-1004233	28631
biblio-1004233	10554
biblio-1004233	10530
biblio-1004233	11594
biblio-1004233	11553
biblio-1004233	12438
biblio-1004233	13104
biblio-1004233	9615
biblio-1010176	344
biblio-1010176	10530
biblio-1010176	6408
biblio-1010176	13883
biblio-1010176	9524
biblio-1010176	8901
biblio-1010176	28584
biblio-1010176	2337
biblio-1010176	2337
biblio-1010176	9247
biblio-1010176	9247
biblio-1010176	3961
biblio-1010176	28564
biblio-1010176	21030
biblio-1010176	28219
biblio-1010176	14449
biblio-1010176	15345
biblio-1010176	51896
biblio-1010176	21044
biblio-1010176	10554
biblio-1010176	11594
biblio-1010176	13104
biblio-1010176	33191
biblio-1012367	331
biblio-1012367	3270
biblio-1012367	1852
biblio-1012367	771
biblio-1012367	56822
biblio-1012367	13515
biblio-1012367	13514
biblio-1012367	8741
biblio-1012367	15345
biblio-1012367	16136
biblio-1012367	15329
biblio-1012367	56197
biblio-1012367	10127
biblio-1012367	10554
biblio-1012367	10396
biblio-1012367	10530
biblio-1012367	11594
biblio-1012367	24296
biblio-1012367	23405
biblio-1012367	7511
biblio-1012367	13104
biblio-1012367	51896
biblio-1012168	28608
biblio-1012168	51646
biblio-1012168	8901
biblio-1012168	56194
biblio-1012168	3137
biblio-1012168	3961
biblio-1012168	10333
biblio-1012168	30665
biblio-1012168	28564
biblio-1012168	8741
biblio-1012168	55551
biblio-1012168	15329
biblio-1012168	2973
biblio-1012168	9464
biblio-1012168	11594
biblio-1012168	28584
biblio-1012168	24444
biblio-1012168	9334
biblio-1012168	13195
biblio-1012168	16054
biblio-1012169	28608
biblio-1012169	8195
biblio-1012169	51646
biblio-1012169	8990
biblio-1012169	53386
biblio-1012169	12793
biblio-1012169	50058
biblio-1012169	7435
biblio-1012169	8195
biblio-1012169	13721
biblio-1012169	34964
biblio-1012169	8741
biblio-1012169	28583
biblio-1012169	15329
biblio-1012169	8901
biblio-1012169	11594
biblio-1012169	6444
biblio-1012169	28448
biblio-1012169	54741
biblio-1012169	13104
biblio-1012169	33191
biblio-1011819	37723
biblio-1011819	34002
biblio-1011819	13421
biblio-1011819	12529
biblio-1011819	15297
biblio-1011819	11594
biblio-1011819	28451
biblio-1011819	2990
biblio-1011819	14567
biblio-1011819	15158
biblio-1004591	34964
biblio-1004591	28317
biblio-1004591	51646
biblio-1004591	37623
biblio-1004591	4943
biblio-1004591	9998
biblio-1004591	13421
biblio-1004591	8212
biblio-1004591	50224
biblio-1004591	8901
biblio-1004591	10554
biblio-1004591	9464
biblio-1004591	11594
biblio-1004591	28448
biblio-1004591	28451
biblio-1004591	13042
biblio-1004591	14567
biblio-1003962	29043
biblio-1003962	727
biblio-1003962	470
biblio-1003962	38340
biblio-1003962	31994
biblio-1003962	28564
biblio-1003962	29321
biblio-1003962	51835
biblio-1003962	6486
biblio-1003962	15345
biblio-1003962	28631
biblio-1003962	28632
biblio-1003962	13195
biblio-1003962	13195
biblio-1003962	14190
biblio-1003962	19099
biblio-1012153	6225
biblio-1012153	50224
biblio-1012153	1294
biblio-1012153	33155
biblio-1012153	1538
biblio-1012153	3961
biblio-1012153	36448
biblio-1012153	4675
biblio-1012153	12955
biblio-1012153	29653
biblio-1012153	13721
biblio-1012153	12527
biblio-1012153	8901
biblio-1012153	10127
biblio-1012153	56854
biblio-1012153	34664
biblio-1012153	3250
biblio-1012153	31707
biblio-1012153	35147
biblio-1004435	1963
biblio-1004435	3218
biblio-1004435	34964
biblio-1004435	4675
biblio-1004435	15297
biblio-1004435	12527
biblio-1004435	15297
biblio-1004435	28433
biblio-1004435	11594
biblio-1010821	8901
biblio-1010821	29315
biblio-1010821	28608
biblio-1010821	3961
biblio-1010821	13421
biblio-1010821	50219
biblio-1010821	28597
biblio-1010821	32764
biblio-1010821	1901
biblio-1004817	1963
biblio-1004817	24426
biblio-1004817	50296
biblio-1004817	56798
biblio-1004817	1294
biblio-1004817	29495
biblio-1004817	37736
biblio-1004817	9912
biblio-1004817	29491
biblio-1004817	11241
biblio-1004817	7414
biblio-1004817	12527
biblio-1004817	10112
biblio-1004817	23106
biblio-1004817	37736
biblio-1004817	2973
biblio-1004817	33176
biblio-1004817	33183
biblio-1004817	11594
biblio-1004817	27233
biblio-1004817	53391
biblio-1004817	51842
biblio-1004817	28567
biblio-1004817	28448
biblio-1012116	14190
biblio-1012116	1267
biblio-1012116	12831
biblio-1012116	34002
biblio-1012116	2648
biblio-1012116	15297
biblio-1012116	15354
biblio-1012116	54358
biblio-1012116	12527
biblio-1012116	6378
biblio-1012116	36501
biblio-1012116	10554
biblio-1012116	27786
biblio-1012116	12467
biblio-1012116	14595
biblio-1012116	9562
biblio-1012116	33191
biblio-1013256	32511
biblio-1013256	8901
biblio-1013256	32450
biblio-1013256	3745
biblio-1013256	3745
biblio-1013256	3137
biblio-1013256	13344
biblio-1013256	13344
biblio-1013256	28626
biblio-1013256	13344
biblio-1013256	15345
biblio-1013256	37730
biblio-1013256	2973
biblio-1013256	10363
biblio-1013256	27786
biblio-1013256	28448
biblio-1013256	28452
biblio-1013256	25658
biblio-1004270	3900
biblio-1004270	51646
biblio-1004270	14190
biblio-1004270	30958
biblio-1004270	29315
biblio-1004270	26115
biblio-1004270	2990
biblio-1004270	3148
biblio-1004270	1538
biblio-1004270	12438
biblio-1004270	28564
biblio-1004270	4592
biblio-1004270	21030
biblio-1004270	15345
biblio-1004270	8901
biblio-1004270	10554
biblio-1004270	13248
biblio-1004270	27233
biblio-1004270	38409
biblio-1004270	13104
biblio-1004270	7291
biblio-1004270	14190
biblio-1004045	1252
biblio-1004045	5761
biblio-1004045	6862
biblio-1004045	52519
biblio-1004045	8194
biblio-1004045	1538
biblio-1004045	51607
biblio-1004045	13304
biblio-1004045	4720
biblio-1004045	13721
biblio-1004045	32075
biblio-1004045	21034
biblio-1004045	12527
biblio-1004045	15297
biblio-1004045	8740
biblio-1004045	56084
biblio-1004045	34628
biblio-1004045	14230
biblio-1004045	9464
biblio-1004045	51843
biblio-1004045	57295
biblio-1004045	21034
biblio-1004045	2990
biblio-1011700	1963
biblio-1011700	378
biblio-1011700	1352
biblio-1011700	28600
biblio-1011700	50283
biblio-1011700	7748
biblio-1011700	2973
biblio-1011700	35248
biblio-1011700	37620
biblio-1011700	27804
biblio-1011700	14042
biblio-1011700	3660
biblio-1011700	5525
biblio-1011700	11257
biblio-1011700	21034
biblio-1011700	51835
biblio-1011700	12527
biblio-1011700	28632
biblio-1011700	3660
biblio-1011700	15329
biblio-1011700	15329
biblio-1011700	12338
biblio-1011700	15158
biblio-1011700	56876
biblio-1003727	50230
biblio-1003727	44
biblio-1003727	3262
biblio-1003727	13344
biblio-1003727	4569
biblio-1003727	14042
biblio-1003727	4569
biblio-1003727	14893
biblio-1003727	5924
biblio-1003727	28433
biblio-1003727	8678
biblio-1003727	15329
biblio-1003727	11252
biblio-1003727	56859
biblio-1003727	57447
biblio-1003727	13336
biblio-1003727	28448
biblio-1003727	29154
biblio-1003727	13104
biblio-1004103	20174
biblio-1004103	1252
biblio-1004103	12224
biblio-1004103	3961
biblio-1004103	4294
biblio-1004103	14949
biblio-1004103	6486
biblio-1004103	21044
biblio-1004103	10554
biblio-1004103	9464
biblio-1004103	20174
biblio-1004103	50219
biblio-1004103	28567
biblio-1004103	12825
biblio-1004103	13104
biblio-1004103	14190
biblio-1013324	8629
biblio-1013324	27804
biblio-1013324	3262
biblio-1013324	8369
biblio-1013324	15297
biblio-1013324	9902
biblio-1013324	9261
biblio-1010833	9912
biblio-1010833	9913
biblio-1010833	8901
biblio-1010833	34669
biblio-1010833	16360
biblio-1010833	28608
biblio-1010833	4675
biblio-1010833	4943
biblio-1010833	9203
biblio-1010833	33176
biblio-1010833	10396
biblio-1010833	10662
biblio-1010833	7511
biblio-1011131	1963
biblio-1011131	57808
biblio-1011131	10353
biblio-1011131	55088
biblio-1011131	4574
biblio-1011131	9912
biblio-1011131	9913
biblio-1011131	15345
biblio-1011131	15297
biblio-1011131	50224
biblio-1011131	9464
biblio-1011131	13336
biblio-1004296	17212
biblio-1004296	20174
biblio-1004296	24519
biblio-1004296	24890
biblio-1004296	2990
biblio-1004296	28570
biblio-1004296	31344
biblio-1004296	11916
biblio-1004296	5679
biblio-1004296	23106
biblio-1004296	6622
biblio-1004296	9395
biblio-1004296	51835
biblio-1004296	15345
biblio-1004296	15345
biblio-1004296	3660
biblio-1004296	8901
biblio-1004296	10554
biblio-1004296	27786
biblio-1004296	34665
biblio-1004296	28567
biblio-1004296	31707
biblio-1004296	12825
biblio-1004296	24885
biblio-1004296	52881
biblio-1004296	52613
biblio-1004296	14190
biblio-1004296	55032
biblio-1004296	14414
biblio-1004296	7555
biblio-1004296	14190
biblio-1004296	14312
biblio-1004252	6184
biblio-1004252	28584
biblio-1004252	28451
biblio-1004252	12831
biblio-1004252	33182
biblio-1004252	28608
biblio-1004252	9912
biblio-1004252	9913
biblio-1004252	57324
biblio-1004252	23925
biblio-1004252	6226
biblio-1004252	38408
biblio-1004252	8741
biblio-1004252	29315
biblio-1004252	15329
biblio-1004252	57818
biblio-1004252	10554
biblio-1004252	51843
biblio-1004252	11594
biblio-1004252	13336
biblio-1004252	13228
biblio-1004252	13791
biblio-1004252	14418
biblio-1003759	5278
biblio-1003759	6925
biblio-1003759	3660
biblio-1003759	8901
biblio-1003759	32354
biblio-1003759	34667
biblio-1003759	28600
biblio-1003759	57878
biblio-1003759	33182
biblio-1003759	3961
biblio-1003759	37612
biblio-1003759	28628
biblio-1003759	23905
biblio-1003759	34247
biblio-1003759	15345
biblio-1003759	8456
biblio-1003759	28632
biblio-1003759	1952
biblio-1003759	10554
biblio-1003759	23484
biblio-1003759	14572
biblio-1003759	7530
biblio-1003759	7530
biblio-1012825	5539
biblio-1012825	25783
biblio-1012825	7764
biblio-1012825	50230
biblio-1012825	2973
biblio-1012825	4943
biblio-1012825	22967
biblio-1012825	4943
biblio-1012825	4943
biblio-1012825	4943
biblio-1012825	23905
biblio-1012825	6262
biblio-1012825	7610
biblio-1012825	8304
biblio-1012825	23905
biblio-1012825	9464
biblio-1012825	3250
biblio-1012825	28451
biblio-1012825	6447
biblio-1004551	3137
biblio-1004551	15342
biblio-1004551	34788
biblio-1004551	34002
biblio-1004551	28608
biblio-1004551	6952
biblio-1004551	50068
biblio-1004551	30602
biblio-1004551	15342
biblio-1004551	10554
biblio-1004551	10662
biblio-1004551	29902
biblio-1010851	37717
biblio-1010851	52851
biblio-1010851	9562
biblio-1010851	2511
biblio-1010851	3961
biblio-1010851	7376
biblio-1010851	8264
biblio-1010851	23106
biblio-1010851	2497
biblio-1010851	28418
biblio-1010851	23789
biblio-1010851	10530
biblio-1010851	27977
biblio-1010851	12438
biblio-1010851	28455
biblio-1010851	14190
biblio-1010851	11472
biblio-1012435	54358
biblio-1012435	72
biblio-1012435	34002
biblio-1012435	3830
biblio-1012435	51835
biblio-1012435	7768
biblio-1012435	15345
biblio-1012435	7772
biblio-1012435	10396
biblio-1012435	30349
biblio-1012435	34664
biblio-1012435	11812
biblio-1011080	33182
biblio-1011080	51607
biblio-1011080	3961
biblio-1011080	5278
biblio-1011080	33154
biblio-1011080	28564
biblio-1011080	13721
biblio-1011080	7414
biblio-1011080	8678
biblio-1011080	9464
biblio-1011080	50219
biblio-1011080	13336
biblio-1011080	28448
biblio-1011080	14778
biblio-1011080	33191
biblio-1004805	51829
biblio-1004805	9918
biblio-1004805	2511
biblio-1004805	13620
biblio-1004805	22492
biblio-1004805	4675
biblio-1004805	9913
biblio-1004805	9912
biblio-1004805	9913
biblio-1004805	30727
biblio-1004805	12527
biblio-1004805	10554
biblio-1004805	28597
biblio-1004805	29359
biblio-1004393	14399
biblio-1004393	44
biblio-1004393	37623
biblio-1004393	29653
biblio-1004393	7935
biblio-1004393	10530
biblio-1004393	10662
biblio-1004393	13399
biblio-1004393	13195
biblio-1004393	13195
biblio-1004393	1959
biblio-1004393	14167
biblio-1012477	11756
biblio-1012477	7764
biblio-1012477	11756
biblio-1012477	2973
biblio-1012477	37677
biblio-1012477	12529
biblio-1012477	13336
biblio-1012477	12528
biblio-1012477	28448
biblio-1012477	6447
biblio-1012477	16054
biblio-1011182	29312
biblio-1011182	916
biblio-1011182	3916
biblio-1011182	1333
biblio-1011182	29328
biblio-1011182	23259
biblio-1011182	15345
biblio-1011182	15345
biblio-1011182	22226
biblio-1011182	13248
biblio-1011182	11351
biblio-1011182	29503
biblio-1011182	29503
biblio-1011182	22226
biblio-1011182	12438
biblio-1011182	14190
biblio-1020435	1963
biblio-1020435	52519
biblio-1020435	12026
biblio-1020435	4858
biblio-1020435	1538
biblio-1020435	36448
biblio-1020435	11259
biblio-1020435	6823
biblio-1020435	19624
biblio-1020435	9672
biblio-1020435	9613
biblio-1020863	8678
biblio-1020863	6184
biblio-1020863	28599
biblio-1020863	52942
biblio-1020863	28600
biblio-1020863	21030
biblio-1020863	5924
biblio-1020863	30665
biblio-1020863	21044
biblio-1020863	15297
biblio-1020863	8901
biblio-1020863	10554
biblio-1020863	11594
biblio-1020863	12467
biblio-1020863	13104
biblio-1020863	17212
biblio-1020863	14190
ibc-ET1-2106	37623
ibc-ET1-2106	8901
ibc-ET1-2106	2990
ibc-ET1-2106	51607
ibc-ET1-2106	28162
ibc-ET1-2106	51609
ibc-ET1-2106	3961
ibc-ET1-2106	23233
ibc-ET1-2106	28564
ibc-ET1-2106	5937
ibc-ET1-2106	51835
ibc-ET1-2106	29315
ibc-ET1-2106	19021
ibc-ET1-2106	6184
ibc-ET1-2106	15176
ibc-ET1-2106	33611
biblio-1013954	3137
biblio-1013954	8901
biblio-1013954	13122
biblio-1013954	29315
biblio-1013954	53386
biblio-1013954	27670
biblio-1013954	1538
biblio-1013954	37622
biblio-1013954	28612
biblio-1013954	55085
biblio-1013954	56859
biblio-1013954	56859
biblio-1013954	54296
biblio-1013954	54296
biblio-1013954	7376
biblio-1013954	13792
biblio-1013954	29315
biblio-1013954	21044
biblio-1013954	28613
biblio-1013954	24811
biblio-1013954	13106
biblio-1013954	11594
biblio-1013954	28567
biblio-1013954	54864
biblio-1013954	14190
biblio-1013954	57326
biblio-1013954	8741
biblio-1019852	8901
biblio-1019852	32031
biblio-1019852	7492
biblio-1019852	33182
biblio-1019852	4563
biblio-1019852	23631
biblio-1019852	9912
biblio-1019852	9913
biblio-1019852	9234
biblio-1019852	28433
biblio-1019852	10554
biblio-1019852	13336
biblio-1019852	28597
biblio-1019852	12569
biblio-1019852	15065
biblio-1013931	3137
biblio-1013931	57346
biblio-1013931	3961
biblio-1013931	8901
biblio-1013931	6184
biblio-1013931	755
biblio-1013931	55974
biblio-1013931	28600
biblio-1013931	32511
biblio-1013931	28564
biblio-1013931	28002
biblio-1013931	51443
biblio-1013931	8741
biblio-1013931	7360
biblio-1013931	1170
biblio-1013931	28418
biblio-1013931	10554
biblio-1013931	27786
biblio-1013931	6622
biblio-1013931	13957
biblio-1013931	14061
biblio-1013931	14190
biblio-1020032	14190
biblio-1020032	1252
biblio-1020032	28570
biblio-1020032	4596
biblio-1020032	11124
biblio-1020032	9641
biblio-1020032	32115
biblio-1020032	28433
biblio-1020032	12049
biblio-1020032	10387
biblio-1020032	12515
biblio-1020032	24311
biblio-1020032	9613
biblio-1020032	13957
biblio-1020032	14190
biblio-1020032	14190
biblio-1020032	35147
biblio-1013913	8901
biblio-1013913	331
biblio-1013913	22833
biblio-1013913	26115
biblio-1013913	19089
biblio-1013913	22379
biblio-1013913	37717
biblio-1013913	5567
biblio-1013913	34937
biblio-1013913	2511
biblio-1013913	52511
biblio-1013913	4596
biblio-1013913	24666
biblio-1013913	5482
biblio-1013913	5585
biblio-1013913	5937
biblio-1013913	37730
biblio-1013913	52409
biblio-1013913	11391
biblio-1013913	23489
biblio-1013913	14190
biblio-1020113	19039
biblio-1020113	1698
biblio-1020113	6958
biblio-1020113	1294
biblio-1020113	2648
biblio-1020113	12967
biblio-1020113	27804
biblio-1020113	57842
biblio-1020113	55088
biblio-1020113	4675
biblio-1020113	28582
biblio-1020113	51571
biblio-1020113	13628
biblio-1020113	29653
biblio-1020113	5679
biblio-1020113	50051
biblio-1020113	35647
biblio-1020113	8203
biblio-1020113	5539
biblio-1020113	13323
biblio-1020113	13336
biblio-1020113	12528
biblio-1020113	57842
biblio-1020113	13325
biblio-1020113	28448
biblio-1020113	13379
biblio-1020113	354
ibc-ET1-3077	11756
ibc-ET1-3077	4653
ibc-ET1-3077	15297
ibc-ET1-3077	23106
ibc-ET1-3077	6823
ibc-ET1-3077	6916
ibc-ET1-3077	7360
ibc-ET1-3077	9143
ibc-ET1-3077	5678
ibc-ET1-3077	28631
ibc-ET1-3077	10554
ibc-ET1-3077	9464
ibc-ET1-3077	15297
ibc-ET1-3077	11594
ibc-ET1-3077	5678
ibc-ET1-3077	28448
ibc-ET1-3077	13104
ibc-ET1-3077	33119
biblio-1020459	12002
biblio-1020459	24527
biblio-1020459	3942
biblio-1020459	28564
biblio-1020459	28612
biblio-1020459	6091
biblio-1020459	7152
biblio-1020459	23686
biblio-1020459	28219
biblio-1020459	8249
biblio-1020459	21044
biblio-1020459	8901
biblio-1020459	9951
biblio-1020459	10554
biblio-1020459	10530
biblio-1020459	9077
biblio-1020459	13248
biblio-1020459	12594
biblio-1020459	13104
biblio-1013988	4552
biblio-1013988	5453
biblio-1013988	8901
biblio-1013988	10545
biblio-1013988	12831
biblio-1013988	34247
biblio-1013988	2583
biblio-1013988	28632
biblio-1013988	15329
biblio-1013988	10554
biblio-1013988	54375
biblio-1013988	31707
biblio-1013988	14190
biblio-1013988	7555
biblio-1013988	14190
biblio-1020451	51609
biblio-1020451	13252
biblio-1020451	3961
biblio-1020451	3965
biblio-1020451	15345
biblio-1020451	8386
biblio-1020451	8264
biblio-1020451	5223
biblio-1020451	30651
biblio-1020451	9951
biblio-1020451	10554
biblio-1020451	8044
biblio-1013838	5416
biblio-1013838	10554
biblio-1013838	12542
biblio-1013838	29315
biblio-1013838	1056
biblio-1013838	1252
biblio-1013838	2973
biblio-1013838	38340
biblio-1013838	9660
biblio-1013838	7220
biblio-1013838	14
biblio-1013838	9951
biblio-1013838	51840
biblio-1013838	28567
biblio-1013838	30934
biblio-1013838	8741
biblio-1020223	3262
biblio-1020223	11257
biblio-1020223	14872
biblio-1020223	5823
biblio-1020223	15297
biblio-1020223	12037
biblio-1020223	12021
biblio-1020913	431
biblio-1020913	27804
biblio-1020913	27804
biblio-1020913	4675
biblio-1020913	12527
biblio-1020913	50224
biblio-1020913	9464
biblio-1020913	11817
biblio-1020913	22845
biblio-1020913	28567
biblio-1020913	28448
biblio-1020913	4562
biblio-1020913	57416
biblio-1020265	1963
biblio-1020265	13900
biblio-1020265	5045
biblio-1020265	1695
biblio-1020265	28466
biblio-1020265	8741
biblio-1020265	1853
biblio-1020265	34628
biblio-1020265	15329
biblio-1020265	28584
biblio-1020265	28451
biblio-1020265	1794
biblio-1014122	4881
biblio-1014122	51646
biblio-1014122	10554
biblio-1014122	7145
biblio-1014122	5639
biblio-1014122	32369
biblio-1014122	1252
biblio-1014122	3994
biblio-1014122	4478
biblio-1014122	10333
biblio-1014122	4446
biblio-1014122	4805
biblio-1014122	13657
biblio-1014122	51835
biblio-1014122	19240
biblio-1014122	15329
biblio-1014122	8901
biblio-1014122	24004
biblio-1014122	12803
biblio-1014122	12909
biblio-1014122	13195
biblio-1014122	14418
biblio-1013820	5801
biblio-1013820	8901
biblio-1013820	15091
biblio-1013820	8934
biblio-1013820	8934
biblio-1013820	11627
biblio-1013820	51607
biblio-1013820	6493
biblio-1013820	7152
biblio-1013820	7931
biblio-1013820	10554
biblio-1013820	51840
biblio-1013820	11662
biblio-1013820	55111
biblio-1013820	14190
ibc-ET1-2958	36008
ibc-ET1-2958	8741
ibc-ET1-2958	6486
ibc-ET1-2958	9236
ibc-ET1-2958	23631
ibc-ET1-2958	11756
ibc-ET1-2958	12225
ibc-ET1-2958	2973
ibc-ET1-2958	4479
ibc-ET1-2958	36008
ibc-ET1-2958	28564
ibc-ET1-2958	29491
ibc-ET1-2958	28466
ibc-ET1-2958	38061
ibc-ET1-2958	10554
ibc-ET1-2958	10396
ibc-ET1-2958	9464
ibc-ET1-2958	24772
ibc-ET1-2958	28567
ibc-ET1-2958	13104
biblio-1020035	3262
biblio-1020035	7382
biblio-1020035	12021
biblio-1020035	344
biblio-1020035	378
biblio-1020035	8324
biblio-1020035	23905
biblio-1020035	9227
biblio-1020035	5324
biblio-1020035	10742
biblio-1020035	4596
biblio-1020035	12035
biblio-1020035	33191
biblio-1014514	14
biblio-1014514	9287
biblio-1014514	10073
biblio-1014514	27990
biblio-1014514	6549
biblio-1014514	10554
biblio-1014514	13957
biblio-1013948	2973
biblio-1013948	8990
biblio-1013948	331
biblio-1013948	378
biblio-1013948	28624
biblio-1013948	5775
biblio-1013948	8741
biblio-1013948	7376
biblio-1013948	12527
biblio-1013948	15329
biblio-1013948	57233
biblio-1013948	10742
biblio-1013948	7378
biblio-1013948	13104
biblio-1013948	15240
biblio-1019617	1963
biblio-1019617	16771
biblio-1019617	55974
biblio-1019617	54650
biblio-1019617	4095
biblio-1019617	28131
biblio-1019617	28570
biblio-1019617	10112
biblio-1019617	7427
biblio-1019617	23106
biblio-1019617	10554
biblio-1019617	3163
biblio-1019617	4943
biblio-1019617	55979
biblio-1019617	14050
biblio-1019617	14050
biblio-1019617	14190
biblio-1019617	14190
biblio-1019617	14190
biblio-1019640	15091
biblio-1019640	15158
biblio-1019640	29315
biblio-1019640	34788
biblio-1019640	12113
biblio-1019640	33155
biblio-1019640	3069
biblio-1019640	50227
biblio-1019640	22102
biblio-1019640	51607
biblio-1019640	3433
biblio-1019640	4716
biblio-1019640	4727
biblio-1019640	50073
biblio-1019640	11257
biblio-1019640	22473
biblio-1019640	50227
biblio-1019640	12527
biblio-1019640	38061
biblio-1019640	9094
biblio-1019640	11920
biblio-1019640	35155
biblio-1019640	12515
biblio-1019640	58023
biblio-1019640	55422
biblio-1019640	12338
biblio-1019640	31499
biblio-1019841	19039
biblio-1019841	19039
biblio-1019841	1963
biblio-1019841	29043
biblio-1019841	8901
biblio-1019841	15342
biblio-1019841	44
biblio-1019841	7293
biblio-1019841	8264
biblio-1019841	34703
biblio-1019841	13195
biblio-1019841	2990
biblio-1019841	4258
biblio-1019841	56232
biblio-1019841	354
ibc-ET1-2978	8901
ibc-ET1-2978	29416
ibc-ET1-2978	8653
ibc-ET1-2978	1252
ibc-ET1-2978	1538
ibc-ET1-2978	36310
ibc-ET1-2978	4592
ibc-ET1-2978	30663
ibc-ET1-2978	9465
ibc-ET1-2978	7414
ibc-ET1-2978	13106
ibc-ET1-2978	23027
ibc-ET1-2978	9464
ibc-ET1-2978	7360
ibc-ET1-2978	12803
ibc-ET1-2978	13104
ibc-ET1-2978	29364
ibc-ET1-2978	14190
biblio-1020521	12225
biblio-1020521	10353
biblio-1020521	11257
biblio-1020521	12527
biblio-1020521	10662
biblio-1020521	28567
biblio-1020521	28448
biblio-1020521	28451
biblio-1020521	16054
biblio-1020521	29924
biblio-1020521	33191
biblio-1020224	7980
biblio-1020224	14230
biblio-1020224	12009
biblio-1020224	12011
ibc-ET1-2910	13721
ibc-ET1-2910	19084
ibc-ET1-2910	15329
ibc-ET1-2910	8741
ibc-ET1-2910	2990
ibc-ET1-2910	6278
ibc-ET1-2910	28608
ibc-ET1-2910	4720
ibc-ET1-2910	34600
ibc-ET1-2910	56798
ibc-ET1-2910	4943
ibc-ET1-2910	4943
ibc-ET1-2910	13721
ibc-ET1-2910	9234
ibc-ET1-2910	10127
ibc-ET1-2910	14589
biblio-1013973	5678
biblio-1013973	24964
biblio-1013973	29153
biblio-1013973	2648
biblio-1013973	3137
biblio-1013973	1538
biblio-1013973	3727
biblio-1013973	54398
biblio-1013973	15345
biblio-1013973	8462
biblio-1013973	8601
biblio-1013973	50224
biblio-1014328	6184
biblio-1014328	28455
biblio-1014328	14798
biblio-1014328	20174
biblio-1014328	331
biblio-1014328	911
biblio-1014328	2021
biblio-1014328	2017
biblio-1014328	308
biblio-1014328	3961
biblio-1014328	21030
biblio-1014328	6621
biblio-1014328	28219
biblio-1014328	6925
biblio-1014328	13195
biblio-1014328	5198
biblio-1014328	15329
biblio-1014328	8901
biblio-1014328	10554
biblio-1014328	13104
biblio-1014328	3386
biblio-1014328	14190
biblio-1014328	14798
biblio-1014328	33191
biblio-1020115	3137
biblio-1020115	12527
biblio-1020115	1698
biblio-1020115	2973
biblio-1020115	27804
biblio-1020115	14042
biblio-1020115	5278
biblio-1020115	4562
biblio-1020115	13721
biblio-1020115	51835
biblio-1020115	6418
biblio-1020115	28433
biblio-1020115	7772
biblio-1020115	5223
biblio-1020115	50060
biblio-1020115	28448
biblio-1020115	5082
biblio-1014235	4345
biblio-1014235	841
biblio-1014235	3501
biblio-1014235	27840
biblio-1014235	29776
biblio-1014235	23533
biblio-1014235	4345
biblio-1014235	13248
biblio-1014235	11594
biblio-1014235	54375
biblio-1014235	7511
biblio-1014235	13104
biblio-1014235	7555
biblio-1014235	35147
biblio-1014235	11536
biblio-1020779	13683
biblio-1020779	911
biblio-1020779	2547
biblio-1020779	19603
biblio-1020779	7217
biblio-1020779	8746
biblio-1020779	29989
biblio-1020779	14190
biblio-1020779	23504
biblio-1020670	9247
biblio-1020670	10833
biblio-1020670	29134
biblio-1020670	33598
biblio-1020670	28631
biblio-1020670	3258
biblio-1020670	14190
biblio-1019293	10554
biblio-1019293	7530
biblio-1019293	331
biblio-1019293	28600
biblio-1019293	3439
biblio-1019293	3900
biblio-1019293	5924
biblio-1019293	15345
biblio-1019293	28632
biblio-1019293	8901
biblio-1019293	10530
biblio-1019293	13248
biblio-1019293	28567
biblio-1019293	33191
biblio-1013863	8990
biblio-1013863	34788
biblio-1013863	1538
biblio-1013863	17627
biblio-1013863	8304
biblio-1013863	33183
biblio-1013863	10554
biblio-1013863	12519
biblio-1013863	58029
biblio-1013863	4705
biblio-1013863	15158
biblio-1020253	29315
biblio-1020253	34785
biblio-1020253	32511
biblio-1020253	29653
biblio-1020253	55758
biblio-1020253	28433
biblio-1020253	37677
biblio-1020253	15297
biblio-1020253	33183
biblio-1020253	12803
biblio-1020253	33191
biblio-1019842	1963
biblio-1019842	8901
biblio-1019842	28603
biblio-1019842	12797
biblio-1019842	37622
biblio-1019842	6657
biblio-1019842	6664
biblio-1019842	30351
biblio-1019842	24326
biblio-1019842	12527
biblio-1019842	32017
biblio-1019842	28584
biblio-1019842	3106
biblio-1019842	28567
biblio-1019842	24320
biblio-1014413	8901
biblio-1014413	12797
biblio-1014413	3674
biblio-1014413	3832
biblio-1014413	53503
biblio-1014413	14460
biblio-1014413	5924
biblio-1014413	9143
biblio-1014413	51653
biblio-1014413	11594
biblio-1014413	28584
biblio-1014413	12427
biblio-1014413	2169
ibc-ET1-1637	6184
